Place,Var
geoId/27,Count_Person_WithFoodStampsInThePast12Months_ResidesInNursingFacilities
geoId/27,Count_Person_WithHealthInsurance
geoId/27,Count_Person_WithPrivateHealthInsurance
geoId/27,Count_Person_WithPrivateHealthInsuranceOnly
geoId/27,Count_Person_WithTricareMilitaryHealthCoverage
geoId/27,Count_Person_WithTricareMilitaryHealthCoverageOnly
geoId/27,Count_ThunderstormWindEvent
geoId/27,Count_TornadoEvent
geoId/27,Count_WildlandFireEvent
geoId/27,Count_WinterStormEvent
geoId/27,Count_WinterWeatherEvent
geoId/27,Count_Worker_NAICSAccommodationFoodServices
geoId/27,Count_Worker_NAICSAdministrativeSupportWasteManagementRemediationServices
geoId/27,Count_Worker_NAICSAgricultureForestryFishingHunting
geoId/27,Count_Worker_NAICSArtsEntertainmentRecreation
geoId/27,Count_Worker_NAICSConstruction
geoId/27,Count_Worker_NAICSEducationalServices
geoId/27,Count_Worker_NAICSFinanceInsurance
geoId/27,Count_Worker_NAICSHealthCareSocialAssistance
geoId/27,Count_Worker_NAICSInformation
geoId/27,Count_Worker_NAICSMiningQuarryingOilGasExtraction
geoId/27,Count_Worker_NAICSOtherServices
geoId/27,Count_Worker_NAICSProfessionalScientificTechnicalServices
geoId/27,Count_Worker_NAICSPublicAdministration
geoId/27,Count_Worker_NAICSRealEstateRentalLeasing
geoId/27,Count_Worker_NAICSUtilities
geoId/27,Count_Worker_NAICSWholesaleTrade
geoId/27,CumulativeCount_MedicalConditionIncident_COVID_19_ConfirmedOrProbableCase
geoId/27,CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased
geoId/27,Income_Farm
geoId/27,InflationAdjustedGDP
geoId/27,LandCoverFraction_BareSparseVegetation
geoId/27,LandCoverFraction_BuiltUp
geoId/27,LandCoverFraction_Cropland
geoId/27,LandCoverFraction_Forest
geoId/27,LandCoverFraction_HerbaceousVegetation
geoId/27,LandCoverFraction_PermanentWater
geoId/27,LandCoverFraction_SeasonalWater
geoId/27,LandCoverFraction_Shrubland
geoId/27,LandCoverFraction_SnowIce
geoId/27,LifeExpectancy_Person
geoId/27,Max_Temperature
geoId/27,Mean_BirthWeight_BirthEvent_LiveBirth
geoId/27,Mean_HouseholdSize_HousingUnit_OccupiedHousingUnit
geoId/27,Mean_Temperature
geoId/27,Median_Age_Person
geoId/27,Median_Age_Person_Female
geoId/27,Median_Age_Person_Male
geoId/27,Median_Age_Person_ResidesInAdultCorrectionalFacilities
geoId/27,Median_Age_Person_ResidesInCollegeOrUniversityStudentHousing
geoId/27,Median_Age_Person_ResidesInGroupQuarters
geoId/27,Median_Age_Person_ResidesInInstitutionalizedGroupQuarters
geoId/27,Median_Age_Person_ResidesInNoninstitutionalizedGroupQuarters
geoId/27,Median_Age_Person_ResidesInNursingFacilities
geoId/27,Median_Cost_HousingUnit_WithMortgage_OccupiedHousingUnit_OwnerOccupied_SelectedMonthlyOwnerCosts
geoId/27,Median_Cost_HousingUnit_WithoutMortgage_OccupiedHousingUnit_OwnerOccupied_SelectedMonthlyOwnerCosts
geoId/27,Median_Earnings_Person_Female
geoId/27,Median_Earnings_Person_Male
geoId/27,Median_GrossRent_HousingUnit_WithCashRent_OccupiedHousingUnit_RenterOccupied
geoId/27,Median_HomeValue_HousingUnit_OccupiedHousingUnit_OwnerOccupied
geoId/27,Median_Income_Household
geoId/27,Median_Income_Household_FamilyHousehold
geoId/27,Median_Income_Household_HouseholderRaceAmericanIndianOrAlaskaNativeAlone
geoId/27,Median_Income_Household_HouseholderRaceAsianAlone
geoId/27,Median_Income_Household_HouseholderRaceBlackOrAfricanAmericanAlone
geoId/27,Median_Income_Household_HouseholderRaceHispanicOrLatino
geoId/27,Median_Income_Household_HouseholderRaceNativeHawaiianOrOtherPacificIslanderAlone
geoId/27,Median_Income_Household_HouseholderRaceSomeOtherRaceAlone
geoId/27,Median_Income_Household_HouseholderRaceTwoOrMoreRaces
geoId/27,Median_Income_Household_HouseholderRaceWhiteAlone
geoId/27,Median_Income_Household_HouseholderRaceWhiteAloneNotHispanicOrLatino
geoId/27,Median_Income_Household_MarriedCoupleFamilyHousehold
geoId/27,Median_Income_Household_NonfamilyHousehold
geoId/27,Median_Income_Person
geoId/27,Min_Temperature
geoId/27,Offender_Count_CriminalIncidents_BiasMotivationReligion_IsHateCrime
geoId/27,ReceiptsBillingsOrSales_Establishment_NAICSConstruction_WithPayroll
geoId/27,ReceiptsOrRevenue_Establishment_NAICSArtsEntertainmentRecreation_WithPayroll
geoId/27,ReceiptsOrRevenue_Establishment_NAICSEducationalServices_WithPayroll
geoId/27,ReceiptsOrRevenue_Establishment_NAICSHealthCareSocialAssistance_WithPayroll
geoId/27,ReceiptsOrRevenue_Establishment_NAICSOtherServices_WithPayroll
geoId/27,ReceiptsOrRevenue_Establishment_NAICSProfessionalScientificTechnicalServices_WithPayroll
geoId/27,Receipts_Establishment_NAICSAdministrativeSupportWasteManagementRemediationServices_WithPayroll
geoId/27,Revenue_Establishment_NAICSManagementOfCompaniesEnterprises_WithPayroll
geoId/27,Revenue_Establishment_NAICSRealEstateRentalLeasing_WithPayroll
geoId/27,Sales_Establishment_NAICSAccommodationFoodServices_WithPayroll
geoId/27,Sales_Establishment_NAICSWholesaleTrade_WithPayroll
geoId/27,ShipmentsOrReceipts_Establishment_NAICSMiningQuarryingOilGasExtraction_WithPayroll
geoId/27,UnemploymentRate_Person
geoId/27,Victim_Count_CriminalIncidents_BiasMotivationReligion_IsHateCrime
geoId/27,dc/015d58s9xh8kd
geoId/27,dc/03l0q0wyqrk39
geoId/27,dc/05w24m0n6t758
geoId/27,dc/065dmg2ls1heb
geoId/27,dc/06f0jf8xvzw4f
geoId/27,dc/06m8j6xz3h0wf
geoId/27,dc/0gettc3bc60cb
geoId/27,dc/0jtctjm33mgh1
geoId/27,dc/0tn58fc77r0z6
geoId/27,dc/0tpmz5zd30ns5
geoId/27,dc/0yv0ry7tjmwzc
geoId/27,dc/17ckwyxwctzm2
geoId/27,dc/1c4zcyw02n71g
geoId/27,dc/1fw0t5m6459gb
geoId/27,dc/1j7jmy39fwhw5
geoId/27,dc/1kt512ynvpmc2
geoId/27,dc/1lm9k2vdxj4c6
geoId/27,dc/1t989xd1tn701
geoId/27,dc/1w69j7q9e0h15
geoId/27,dc/1wf1h5esex2d
geoId/27,dc/1zpdg2hsjnrld
geoId/27,dc/2c2e9bn8p7xz6
geoId/27,dc/2hhr4qp4b4r0b
geoId/27,dc/2hl1yfxglmq0c
geoId/27,dc/2kz6b9kvps8c9
geoId/27,dc/2qgvm8lch89n5
geoId/27,dc/2r1c78wzvbq58
geoId/27,dc/2wgh04kx6es88
geoId/27,dc/31hbegrgs0x05
geoId/27,dc/36d93ckypx3bb
geoId/27,dc/3bg4r46ly61q9
geoId/27,dc/3ex11eg2q9hp6
geoId/27,dc/3kk4xws30zxlb
geoId/27,dc/3n8g9we5yv7th
geoId/27,dc/3s7lndm5j3wp4
geoId/27,dc/3w039ndqy7qv1
geoId/27,dc/3wx4hzg5p6zdb
geoId/27,dc/3z6z9w930dl7b
geoId/27,dc/41s8qer7mpew9
geoId/27,dc/4fbqq2v75fwbc
geoId/27,dc/4hzyqndyzntm
geoId/27,dc/4qtse8536dg63
geoId/27,dc/4sr6g7jvff3q7
geoId/27,dc/4wkzsq23w6reb
geoId/27,dc/4xklqxfc27w1f
geoId/27,dc/4z9xy6wn8xns1
geoId/27,dc/50yq5l3ek70t7
geoId/27,dc/510pv6eq2vtw7
geoId/27,dc/51h3g4mcgj3w4
geoId/27,dc/556pqlh586bmc
geoId/27,dc/55d9n710f1l43
geoId/27,dc/56md3ndhrmvm7
geoId/27,dc/5f3gkej4mrq24
geoId/27,dc/5g33rewtyql8
geoId/27,dc/5hc4etrfyj9qg
geoId/27,dc/5jy4dp16mtssg
geoId/27,dc/62gn48xpbqew9
geoId/27,dc/62n3z7mvfpjx1
geoId/27,dc/62pg70d2beyh9
geoId/27,dc/6408jm28jj2bf
geoId/27,dc/67ttwfn9dswch
geoId/27,dc/68cg2z97cpl7d
geoId/27,dc/6jy1xssg131bf
geoId/27,dc/6rltk4kf75612
geoId/27,dc/6zbb7s5nx6rxb
geoId/27,dc/6zrlr86zt61yg
geoId/27,dc/7fdfhnnjr5sh8
geoId/27,dc/7g77dy8hfb1rg
geoId/27,dc/7jqw95h5wbelb
geoId/27,dc/7wt44yv38rew
geoId/27,dc/7ykp70f9rtck9
geoId/27,dc/7yw96gdck5em4
geoId/27,dc/80q8jrnkvwtt3
geoId/27,dc/80wsxnfj3secc
geoId/27,dc/8mty3dlrx26e5
geoId/27,dc/8p97n7l96lgg8
geoId/27,dc/8rs9vl99e03p8
geoId/27,dc/8vcbgqlfzwvtf
geoId/27,dc/9b9gqxj27fqwc
geoId/27,dc/9bcetmhgnge5f
geoId/27,dc/9cqv67nn7pn1b
geoId/27,dc/9fbrt5wxt4vkg
geoId/27,dc/9fh1pt5cb8sl2
geoId/27,dc/9pmyhk89dj3pf
geoId/27,dc/9pz1cse6yndtg
geoId/27,dc/9q73ecfhmd0y9
geoId/27,dc/9sneyc8lpk8dc
geoId/27,dc/9vlv8l9dbgsk7
geoId/27,dc/b3nmcj3w1lhed
geoId/27,dc/b4dj4sbgqybh7
geoId/27,dc/b6h698m2vmdcc
geoId/27,dc/b9plt3q5k6gyb
geoId/27,dc/bf85zc6wypd2h
geoId/27,dc/bhc16vntggjyd
geoId/27,dc/br6elkd593zs1
geoId/27,dc/bre4whrdn7pt7
geoId/27,dc/c0zdt686eek05
geoId/27,dc/c57vzg7l74577
geoId/27,dc/c6n2z7vh9sy31
geoId/27,dc/c75qlm98pmcb2
geoId/27,dc/c9cl49nnrv5x4
geoId/27,dc/cc8wk2n0ywd9
geoId/27,dc/cerdgf14fp2z1
geoId/27,dc/cmlt06n3l72v4
geoId/27,dc/cs8fvwkmpmlpg
geoId/27,dc/d796515q44h02
geoId/27,dc/db69tchd80nnc
geoId/27,dc/dbe0drezxrpv6
geoId/27,dc/dc5hbzngddq37
geoId/27,dc/dj7khl7q78412
geoId/27,dc/dn2h9yfcgbkg2
geoId/27,dc/dv0w29brm5866
geoId/27,dc/dxsxcw009pdm4
geoId/27,dc/dzfdgrtcv5h7
geoId/27,dc/e27c5t4tbplg
geoId/27,dc/e2m11594t2q4b
geoId/27,dc/e2szvml8jkld8
geoId/27,dc/e4y4hqq6mjfsh
geoId/27,dc/e9gftzl2hm8h9
geoId/27,dc/eg6rrdr1tkf76
geoId/27,dc/ejpm616jd1pq1
geoId/27,dc/ekrg82bjht898
geoId/27,dc/enr63cx8vt23f
geoId/27,dc/env3140jqssg8
geoId/27,dc/eptd76e7ggnxg
geoId/27,dc/eptfljlz7bgbg
geoId/27,dc/epw58ne8mytn5
geoId/27,dc/evcytmdmc9xgd
geoId/27,dc/exr9t81en1h34
geoId/27,dc/f2g63f2rjbdyh
geoId/27,dc/fgt7thnws9vx9
geoId/27,dc/fh4td3znm3l4g
geoId/27,dc/fmx7fkrpd3jl2
geoId/27,dc/fs27m9j4vpvc7
geoId/27,dc/fyc3yvjy0xw6g
geoId/27,dc/g0yn22m8r3639
geoId/27,dc/g4fthg3t3y5td
geoId/27,dc/g57vdc4mb80e7
geoId/27,dc/g8537zqf45wl3
geoId/27,dc/g8kg52zcxzw9f
geoId/27,dc/g8sxhs8lzmb15
geoId/27,dc/gf47xlzfbd3t8
geoId/27,dc/ghk2rsfpsnc29
geoId/27,dc/gr3zem8shyhbf
geoId/27,dc/gy5fk764jzhvd
geoId/27,dc/h34ge8t21h9m1
geoId/27,dc/h7ft916g93ys2
geoId/27,dc/h8p2m5rx43j3b
geoId/27,dc/hbkh95kc7pkb6
geoId/27,dc/ht9knfzzn12c8
geoId/27,dc/hyfn2tlyz48lb
geoId/27,dc/j7lkt2ww5qsn5
geoId/27,dc/j7pej9wer7lkd
geoId/27,dc/jefhcs9qxc971
geoId/27,dc/jhjdplbeg26k1
geoId/27,dc/jszfr5wd4f7pb
geoId/27,dc/jte92xq8qsgtd
geoId/27,dc/jtf63bh66k41g
geoId/27,dc/jxsx1rb4xg84f
geoId/27,dc/jxwhv6vc0rye7
geoId/27,dc/k33ngtzpqxql6
geoId/27,dc/k8c98jgxcnd1g
geoId/27,dc/kcns4cvt14zx2
geoId/27,dc/kfr6chpkw90e3
geoId/27,dc/knhvyxwsd3y6h
geoId/27,dc/kpcfmb6lp3zpd
geoId/27,dc/kt900ezddrf79
geoId/27,dc/kz9r60zp6s32b
geoId/27,dc/lnp5g90fwpct8
geoId/27,dc/lsf00jqxjp9r8
geoId/27,dc/ltwqwtxcq9l23
geoId/27,dc/m07n4w3ywjzs3
geoId/27,dc/m46wj1egm7j56
geoId/27,dc/m54m06x6r5xm9
geoId/27,dc/m60n94sqql2d3
geoId/27,dc/m615rq99fwf2c
geoId/27,dc/mbn7jcx896cd8
geoId/27,dc/mlf5e4m68h2k7
geoId/27,dc/mqxdr821c7kw3
geoId/27,dc/mwbmxs2q9zcgd
geoId/27,dc/mwcnlh5bmdk63
geoId/27,dc/mxqzyt970qks1
geoId/27,dc/n2vhkpw0slkv5
geoId/27,dc/n99t0lnl3fch6
geoId/27,dc/ndg1xk1e9frc2
geoId/27,dc/nfdf9rt7kbggb
geoId/27,dc/nhmjhp72kjr48
geoId/27,dc/njgzb8knf11n8
geoId/27,dc/nrh9sl7zy12bf
geoId/27,dc/ns1rqx6wy9909
geoId/27,dc/nt9cq96phw6nf
geoId/27,dc/nvrxn11yxlen2
geoId/27,dc/nz8kmke5yqvn
geoId/27,dc/p34mhcpgtth76
geoId/27,dc/p3vqwthpjtdw
geoId/27,dc/p4jzvj8q1lnmd
geoId/27,dc/p69tpsldf99h7
geoId/27,dc/pltrqb2ng8dp8
geoId/27,dc/pplpj0y0mzd3g
geoId/27,dc/q0p7fcll1lv8c
geoId/27,dc/q98jxycvs422f
geoId/27,dc/qnphlls92tvs9
geoId/27,dc/qt7ewllmt3826
geoId/27,dc/qvf1yrhwzp8rd
geoId/27,dc/r0delcsw86kc6
geoId/27,dc/rkq1jgk08zfs7
geoId/27,dc/rmwl11tzy7vkh
geoId/27,dc/rw3t3r74kv7mc
geoId/27,dc/rx43qhrjkpkj1
geoId/27,dc/skv4cd74gsnpf
geoId/27,dc/slp5hywj7b9c1
geoId/27,dc/sythffk3c3ne7
geoId/27,dc/sz9ckd47e35b4
geoId/27,dc/t0hh9jhx104k7
geoId/27,dc/t6m99mqmqxjbc
geoId/27,dc/t7403chwvspm
geoId/27,dc/tn5kxlgy0shl4
geoId/27,dc/ttms13r578hq9
geoId/27,dc/tz59wt1hkl4y
geoId/27,dc/tz934n63bw59c
geoId/27,dc/v33p7mwnpe9vb
geoId/27,dc/v7yl3k9w3h7e8
geoId/27,dc/vfs5dgtzhp4j4
geoId/27,dc/vgwx3kjjzz8wf
geoId/27,dc/vh36nvvkwxz5g
geoId/27,dc/vp8cbt6k79t94
geoId/27,dc/vt2q292eme79f
geoId/27,dc/vy4p9rsll0gy4
geoId/27,dc/w2gdszr0f3sh2
geoId/27,dc/w8gp902jnk426
geoId/27,dc/wc8q05drd74bd
geoId/27,dc/wd5g31pcj0zr3
geoId/27,dc/whn99h1l0xgth
geoId/27,dc/wj5l0n6wkep45
geoId/27,dc/wjtdrd9wq4m2g
geoId/27,dc/wk2vjrzfgyq5d
geoId/27,dc/wp843855b1r4c
geoId/27,dc/wqbf0ppbmly7
geoId/27,dc/wyxmw2dy6t2xh
geoId/27,dc/x52jxxbwspczh
geoId/27,dc/x9e7150515yt7
geoId/27,dc/xj2nk2bg60fg
geoId/27,dc/y9yb58snpfzw5
geoId/27,dc/ye0f3ej72hhj7
geoId/27,dc/yksgwhwsbtv9c
geoId/27,dc/ynq0k94cp0dxb
geoId/27,dc/yw52qqrrb2w11
geoId/27,dc/zbpsz8dg01nh2
geoId/27,dc/zcth2y8fqte1f
geoId/27,dc/zdb0f7sj2419d
geoId/27,dc/zf0wjwwyddbj4
geoId/27,dc/zkmdz1rhlt7q8
geoId/27,dc/zmp6qzgzp7ly2
geoId/27,dc/zv5g19y8dl9r1
geoId/27,dc/zvr6djt1p9gj3
geoId/27,dc/zz6gwv838v9w
geoId/36,AmountFarmInventory_WinterWheatForGrain
geoId/36,Amount_EconomicActivity_GrossDomesticProduction_NAICSAccommodationFoodServices_RealValue
geoId/36,Amount_EconomicActivity_GrossDomesticProduction_NAICSAdministrativeSupportWasteManagementRemediationServices_RealValue
geoId/36,Amount_EconomicActivity_GrossDomesticProduction_NAICSAgricultureForestryFishingHunting_RealValue
geoId/36,Amount_EconomicActivity_GrossDomesticProduction_NAICSArtsEntertainmentRecreation_RealValue
geoId/36,Amount_EconomicActivity_GrossDomesticProduction_NAICSConstruction_RealValue
geoId/36,Amount_EconomicActivity_GrossDomesticProduction_NAICSEducationalServices_RealValue
geoId/36,Amount_EconomicActivity_GrossDomesticProduction_NAICSFinanceInsurance_RealValue
geoId/36,Amount_EconomicActivity_GrossDomesticProduction_NAICSHealthCareSocialAssistance_RealValue
geoId/36,Amount_EconomicActivity_GrossDomesticProduction_NAICSInformation_RealValue
geoId/36,Amount_EconomicActivity_GrossDomesticProduction_NAICSManagementOfCompaniesEnterprises_RealValue
geoId/36,Amount_EconomicActivity_GrossDomesticProduction_NAICSMiningQuarryingOilGasExtraction_RealValue
geoId/36,Amount_EconomicActivity_GrossDomesticProduction_NAICSOtherServices_RealValue
geoId/36,Amount_EconomicActivity_GrossDomesticProduction_NAICSProfessionalScientificTechnicalServices_RealValue
geoId/36,Amount_EconomicActivity_GrossDomesticProduction_NAICSRealEstateRentalLeasing_RealValue
geoId/36,Amount_EconomicActivity_GrossDomesticProduction_NAICSUtilities_RealValue
geoId/36,Amount_EconomicActivity_GrossDomesticProduction_NAICSWholesaleTrade_RealValue
geoId/36,Amount_EconomicActivity_GrossDomesticProduction_RealValue
geoId/36,Amount_FarmInventory_BarleyForGrain
geoId/36,Amount_FarmInventory_CornForSilageOrGreenchop
geoId/36,Amount_FarmInventory_DryEdibleBeans
geoId/36,Amount_FarmInventory_DurumWheatForGrain
geoId/36,Amount_FarmInventory_Forage
geoId/36,Amount_FarmInventory_OatsForGrain
geoId/36,Amount_FarmInventory_OtherSpringWheatForGrain
geoId/36,Amount_FarmInventory_SorghumForGrain
geoId/36,Amount_FarmInventory_SorghumForSilageOrGreenchop
geoId/36,Amount_FarmInventory_SunflowerSeed
geoId/36,Amount_FarmInventory_WheatForGrain
geoId/36,Amout_FarmInventory_CornForGrain
geoId/36,Annual_Emissions_CarbonDioxide_NonBiogenic
geoId/36,Annual_Emissions_EPA_OtherFullyFluorinatedCompound_NonBiogenic
geoId/36,Annual_Emissions_GreenhouseGas_NonBiogenic
geoId/36,Annual_Emissions_Hydrofluorocarbon_NonBiogenic
geoId/36,Annual_Emissions_Hydrofluoroether_NonBiogenic
geoId/36,Annual_Emissions_Methane_NonBiogenic
geoId/36,Annual_Emissions_NitrogenTrifluoride_NonBiogenic
geoId/36,Annual_Emissions_NitrousOxide_NonBiogenic
geoId/36,Annual_Emissions_Perfluorocarbon_NonBiogenic
geoId/36,Annual_Emissions_SulfurHexafluoride_NonBiogenic
geoId/36,Area_Farm
geoId/36,Count_AvalancheEvent
geoId/36,Count_BlizzardEvent
geoId/36,Count_ColdWindChillEvent
geoId/36,Count_CriminalActivities_AggravatedAssault
geoId/36,Count_CriminalActivities_Burglary
geoId/36,Count_CriminalActivities_CombinedCrime
geoId/36,Count_CriminalActivities_ForcibleRape
geoId/36,Count_CriminalActivities_LarcenyTheft
geoId/36,Count_CriminalActivities_MotorVehicleTheft
geoId/36,Count_CriminalActivities_PropertyCrime
geoId/36,Count_CriminalActivities_Robbery
geoId/36,Count_CriminalActivities_ViolentCrime
geoId/36,Count_CriminalIncidents_BiasMotivationDisabilityStatus_AggravatedAssault_IsHateCrime
geoId/36,Count_CriminalIncidents_BiasMotivationDisabilityStatus_Burglary_IsHateCrime
geoId/36,Count_CriminalIncidents_BiasMotivationDisabilityStatus_Intimidation_IsHateCrime
geoId/36,Count_CriminalIncidents_BiasMotivationReligion_IsHateCrime
geoId/36,Count_CriminalIncidents_IsHateCrime
geoId/36,Count_CycloneEvent
geoId/36,Count_CycloneEvent_ExtratropicalCyclone
geoId/36,Count_CycloneEvent_TropicalStorm
geoId/36,Count_Death
geoId/36,Count_Death_15To24Years_Neoplasms
geoId/36,Count_Death_25To34Years_MentalBehaviouralDisorders
geoId/36,Count_Death_25To34Years_Neoplasms
geoId/36,Count_Death_35To44Years_MentalBehaviouralDisorders
geoId/36,Count_Death_35To44Years_Neoplasms
geoId/36,Count_Death_45To54Years_MentalBehaviouralDisorders
geoId/36,Count_Death_45To54Years_Neoplasms
geoId/36,Count_Death_55To64Years_MentalBehaviouralDisorders
geoId/36,Count_Death_55To64Years_Neoplasms
geoId/36,Count_Death_5To14Years_Neoplasms
geoId/36,Count_Death_65To74Years_MentalBehaviouralDisorders
geoId/36,Count_Death_65To74Years_Neoplasms
geoId/36,Count_Death_75To84Years_MentalBehaviouralDisorders
geoId/36,Count_Death_75To84Years_Neoplasms
geoId/36,Count_Death_85Years_MentalBehaviouralDisorders
geoId/36,Count_Death_85Years_Neoplasms
geoId/36,Count_Death_AbnormalNotClassfied
geoId/36,Count_Death_AbnormalNotClassfied_Female
geoId/36,Count_Death_AmericanIndianAndAlaskaNativeAlone
geoId/36,Count_Death_AsAFractionOfCount_Person
geoId/36,Count_Death_AsianOrPacificIslander
geoId/36,Count_Death_BlackOrAfricanAmerican
geoId/36,Count_Death_CertainConditionsOriginatingInThePerinatalPeriod
geoId/36,Count_Death_CertainConditionsOriginatingInThePerinatalPeriod_Female
geoId/36,Count_Death_CertainInfectiousParasiticDiseases
geoId/36,Count_Death_CertainInfectiousParasiticDiseases_Female
geoId/36,Count_Death_CongenitalMalformationsDeformationsChromosomalAbnormalities
geoId/36,Count_Death_CongenitalMalformationsDeformationsChromosomalAbnormalities_Female
geoId/36,Count_Death_DiseasesOfBloodAndBloodFormingOrgansAndImmuneDisorders
geoId/36,Count_Death_DiseasesOfBloodAndBloodFormingOrgansAndImmuneDisorders_Female
geoId/36,Count_Death_DiseasesOfTheCirculatorySystem
geoId/36,Count_Death_DiseasesOfTheCirculatorySystem_Female
geoId/36,Count_Death_DiseasesOfTheDigestiveSystem
geoId/36,Count_Death_DiseasesOfTheDigestiveSystem_Female
geoId/36,Count_Death_DiseasesOfTheGenitourinarySystem
geoId/36,Count_Death_DiseasesOfTheGenitourinarySystem_Female
geoId/36,Count_Death_DiseasesOfTheMusculoskeletalSystemConnectiveTissue
geoId/36,Count_Death_DiseasesOfTheMusculoskeletalSystemConnectiveTissue_Female
geoId/36,Count_Death_DiseasesOfTheNervousSystem
geoId/36,Count_Death_DiseasesOfTheNervousSystem_Female
geoId/36,Count_Death_DiseasesOfTheRespiratorySystem
geoId/36,Count_Death_DiseasesOfTheRespiratorySystem_Female
geoId/36,Count_Death_DiseasesOfTheSkinSubcutaneousTissue
geoId/36,Count_Death_DiseasesOfTheSkinSubcutaneousTissue_Female
geoId/36,Count_Death_EndocrineNutritionalMetabolicDiseases
geoId/36,Count_Death_EndocrineNutritionalMetabolicDiseases_Female
geoId/36,Count_Death_ExternalCauses
geoId/36,Count_Death_ExternalCauses_Female
geoId/36,Count_Death_Female
geoId/36,Count_Death_Male
geoId/36,Count_Death_MentalBehaviouralDisorders
geoId/36,Count_Death_MentalBehaviouralDisorders_Female
geoId/36,Count_Death_Neoplasms
geoId/36,Count_Death_Neoplasms_Female
geoId/36,Count_Death_PregnancyChildbirthThePuerperium
geoId/36,Count_Death_PregnancyChildbirthThePuerperium_Female
geoId/36,Count_Death_SpecialCases
geoId/36,Count_Death_SpecialCases_Female
geoId/36,Count_Death_Upto1Years
geoId/36,Count_Death_Upto1Years_AbnormalNotClassfied
geoId/36,Count_Death_Upto1Years_CertainConditionsOriginatingInThePerinatalPeriod
geoId/36,Count_Death_Upto1Years_CertainInfectiousParasiticDiseases
geoId/36,Count_Death_Upto1Years_CongenitalMalformationsDeformationsChromosomalAbnormalities
geoId/36,Count_Death_Upto1Years_DiseasesOfTheDigestiveSystem
geoId/36,Count_Death_Upto1Years_DiseasesOfTheRespiratorySystem
geoId/36,Count_Death_Upto1Years_ExternalCauses
geoId/36,Count_Death_White
geoId/36,Count_DroughtEvent
geoId/36,Count_EarthquakeEvent
geoId/36,Count_EarthquakeEvent_M5To6
geoId/36,Count_Establishment_FederalGovernmentOwnedEstablishment_NAICSTotalAllIndustries
geoId/36,Count_Establishment_LocalGovernmentOwnedEstablishment_NAICSTotalAllIndustries
geoId/36,Count_Establishment_NAICSAdministrativeSupportWasteManagementRemediationServices
geoId/36,Count_Establishment_NAICSConstruction
geoId/36,Count_Establishment_NAICSFinanceInsurance
geoId/36,Count_Establishment_NAICSInformation
geoId/36,Count_Establishment_NAICSOtherServices
geoId/36,Count_Establishment_NAICSUtilities
geoId/36,Count_Establishment_PrivatelyOwnedEstablishment_NAICSTotalAllIndustries
geoId/36,Count_Establishment_StateGovernmentOwnedEstablishment_NAICSTotalAllIndustries
geoId/36,Count_ExcessiveHeatEvent
geoId/36,Count_ExtremeColdWindChillEvent
geoId/36,Count_Farm
geoId/36,Count_FarmInventory_BeefCows
geoId/36,Count_FarmInventory_Broilers
geoId/36,Count_FarmInventory_CattleAndCalves
geoId/36,Count_FarmInventory_HogsAndPigs
geoId/36,Count_FarmInventory_Layers
geoId/36,Count_FarmInventory_MilkCows
geoId/36,Count_FarmInventory_SheepAndLambs
geoId/36,Count_FlashFloodEvent
geoId/36,Count_FloodEvent
geoId/36,Count_FreezingFogEvent
geoId/36,Count_FrostFreezeEvent
geoId/36,Count_HeavyRainEvent
geoId/36,Count_HeavySnowEvent
geoId/36,Count_Household_HasComputer_NoInternetAccess
geoId/36,Count_Household_InternetWithoutSubscription
geoId/36,Count_Household_NoInternetAccess
geoId/36,Count_Household_WithFoodStampsInThePast12Months_AmericanIndianOrAlaskaNativeAlone
geoId/36,Count_Household_WithFoodStampsInThePast12Months_AsianAlone
geoId/36,Count_Household_WithFoodStampsInThePast12Months_BlackOrAfricanAmericanAlone
geoId/36,Count_Household_WithFoodStampsInThePast12Months_FamilyHousehold
geoId/36,Count_Household_WithFoodStampsInThePast12Months_HispanicOrLatino
geoId/36,Count_Household_WithFoodStampsInThePast12Months_MarriedCoupleFamilyHousehold
geoId/36,Count_Household_WithFoodStampsInThePast12Months_NativeHawaiianOrOtherPacificIslanderAlone
geoId/36,Count_Household_WithFoodStampsInThePast12Months_NonfamilyHousehold
geoId/36,Count_Household_WithFoodStampsInThePast12Months_OtherFamilyHousehold
geoId/36,Count_Household_WithFoodStampsInThePast12Months_SingleFatherFamilyHousehold
geoId/36,Count_Household_WithFoodStampsInThePast12Months_SomeOtherRaceAlone
geoId/36,Count_Household_WithFoodStampsInThePast12Months_TwoOrMoreRaces
geoId/36,Count_Household_WithFoodStampsInThePast12Months_WhiteAlone
geoId/36,Count_Household_WithFoodStampsInThePast12Months_WhiteAloneNotHispanicOrLatino
geoId/36,Count_HousingUnit
geoId/36,Count_HousingUnit_1940To1949DateBuilt
geoId/36,Count_HousingUnit_1950To1959DateBuilt
geoId/36,Count_HousingUnit_1960To1969DateBuilt
geoId/36,Count_HousingUnit_1970To1979DateBuilt
geoId/36,Count_HousingUnit_1980To1989DateBuilt
geoId/36,Count_HousingUnit_1990To1999DateBuilt
geoId/36,Count_HousingUnit_2000To2004DateBuilt
geoId/36,Count_HousingUnit_2000To2009DateBuilt
geoId/36,Count_HousingUnit_2005OrLaterDateBuilt
geoId/36,Count_HousingUnit_2010OrLaterDateBuilt
